id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,image_url,tag_list,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,taxon_geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
147971282,2023-01-20 11:36:20,2023-01-20,2023-01-20 09:36:20 UTC,Jerusalem,2023-02-03 20:38:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254722577/medium.jpeg,"",2,0,"אשקלון, ישראל",31.666917502,34.5498605445,156,,,,156,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
147971333,2023-01-21 11:26:30,2023-01-21,2023-01-21 09:26:30 UTC,Jerusalem,2023-02-03 20:39:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254722705/medium.jpeg,"",2,0,"אשקלון, ישראל",31.6670296478,34.5497428626,150,,,,150,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
147999392,2023-02-03 00:00:00,2023-02-03,2023-02-02 22:00:00 UTC,Jerusalem,2023-02-04 05:49:05 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254777820/medium.jpeg,"",3,0,נחל סעדיה,32.7924668417,35.0272092596,202,,,,202,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
148006016,2023-02-04 10:59:02,2023-02-04,2023-02-04 08:59:02 UTC,Jerusalem,2023-02-04 09:06:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254790291/medium.jpeg,"",2,0,המצפה,32.7760455539,35.0357584655,195,,,,195,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
148012856,2023-02-04 14:18:01+02:00,2023-02-04,2023-02-04 12:18:01 UTC,Jerusalem,2023-02-04 12:19:01 UTC,https://static.inaturalist.org/photos/254803952/medium.jpg,"",4,0,"שד׳ בן גוריון, ראש העין, מחוז המרכז, IL",32.0773266532,34.9556041836,9,,,,9,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148019895,2023-02-04 14:38:44,2023-02-04,2023-02-04 12:38:44 UTC,Jerusalem,2023-02-04 14:41:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254817948/medium.jpeg,"",1,0,"פורטק, נשר, ישראל",32.7798158574,35.0325629488,197,,,,197,,false,jimsonweed,Datura stramonium,jimsonweed,Plantae,55854,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Datureae,,Datura,,Datura stramonium,,,,
148020105,2023-02-04 14:51:43,2023-02-04,2023-02-04 12:51:43 UTC,Jerusalem,2023-02-04 14:46:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254818471/medium.jpeg,"",2,0,פורטק,32.7793845709,35.0327242166,197,,,,197,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148024026,2023-02-04 16:07:29,2023-02-04,2023-02-04 14:07:29 UTC,Jerusalem,2023-02-04 15:47:15 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254825460/medium.jpeg,"",2,0,"Sion/Sa'ar, Qatsrin",32.9996907048,35.6835669279,8,,,,8,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
148134792,2021/01/17 14:06,2021-01-17,2021-01-17 12:06:00 UTC,Jerusalem,2023-02-05 22:25:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255036403/medium.jpeg,"",2,0,"ירושלים, ישראל",31.768319,35.21371,13647,,,,13647,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148196035,2023/01/28 1:12 PM,2023-01-28,2023-01-28 11:12:00 UTC,Jerusalem,2023-02-06 18:52:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255153415/medium.jpeg,"",3,0,"Hadera, Israel",32.5711305089,34.9195791706,54,,,,54,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148196038,2023/01/28 1:05 PM,2023-01-28,2023-01-28 11:05:00 UTC,Jerusalem,2023-02-06 18:52:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255153423/medium.jpeg,"",3,0,"Hadera, Israel",32.5715547165,34.9196328145,59,,,,59,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148196363,2023/01/29 12:15 PM,2023-01-29,2023-01-29 10:15:00 UTC,Jerusalem,2023-02-06 18:57:05 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255154275/medium.jpeg,"",3,0,"Netanya, Israel",32.2828644261,34.839391703,15,,,,15,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148196829,2023/01/29 1:50 PM,2023-01-29,2023-01-29 11:50:00 UTC,Jerusalem,2023-02-06 19:04:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255154991/medium.jpeg,"",3,0,"Hadera, Israel",32.4237569345,34.8813241496,8,,,,8,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148196830,2023/01/29 1:50 PM,2023-01-29,2023-01-29 11:50:00 UTC,Jerusalem,2023-02-06 19:04:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255154998/medium.jpeg,"",3,0,"Hadera, Israel",32.4225409913,34.8800734014,8,,,,8,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148196959,2023-02-06 11:18:20,2023-02-06,2023-02-06 09:18:20 UTC,Jerusalem,2023-02-06 19:05:42 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255155711/medium.jpeg,"",2,0,"Bet Shemesh, Israel",31.7508179722,34.976072,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148232912,2020/11/20 10:54,2020-11-20,2020-11-20 08:54:00 UTC,Jerusalem,2023-02-07 06:05:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255225559/medium.jpeg,"",1,0,"יהודה בורלא 1, ירושלים, ישראל",31.7657836,35.2017698,198,,,,198,,false,סרטביש הפרחים,Thomisus onustus,Heather crab spider,Arachnida,59281,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,,Thomisini,,Thomisus,,Thomisus onustus,,,,
148241102,2020/02/14 14:35,2020-02-14,2020-02-14 12:35:00 UTC,Jerusalem,2023-02-07 10:14:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255241126/medium.jpeg,"",2,0,"ירושלים, ישראל",31.768319,35.21371,13647,,,,13647,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
148241106,2020/12/04 11:57,2020-12-04,2020-12-04 09:57:00 UTC,Jerusalem,2023-02-07 10:14:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255241166/medium.jpeg,"",2,0,"יהודה בורלא 1, ירושלים, ישראל",31.7657836,35.2017698,198,,,,198,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
148246847,2023-02-07 14:59:53,2023-02-07,2023-02-07 12:59:53 UTC,Jerusalem,2023-02-07 13:00:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255252007/medium.jpeg,"",3,0,"Judean Foothills, Israel",31.776995,34.9861516667,2,,,,2,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148249768,2023-02-07 14:20:10,2023-02-07,2023-02-07 12:20:10 UTC,Jerusalem,2023-02-07 14:06:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255257406/medium.jpeg,"",2,0,"Oren River Parking - Carmel Park, Nir Etsion Forest, Israel",32.712925,34.9798638889,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148249895,2023-02-07 14:16:15,2023-02-07,2023-02-07 12:16:15 UTC,Jerusalem,2023-02-07 14:09:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255257667/medium.jpeg,"",3,0,"Oren River Parking - Carmel Park, Nir Etsion Forest, Israel",32.7120388889,34.9800638889,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148249967,2023-02-07 13:33:57,2023-02-07,2023-02-07 11:33:57 UTC,Jerusalem,2023-02-07 14:10:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255257762/medium.jpeg,"",2,0,"Hof HaCarmel, Israel",32.710875,34.9749472222,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148255544,2021/12/05 15:46,2021-12-05,2021-12-05 13:46:00 UTC,Jerusalem,2023-02-07 15:39:14 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255267851/medium.jpeg,"",1,0,"יהודה בורלא 1, ירושלים, ישראל",31.7657836,35.2017698,198,,,,198,,false,סרטביש הפרחים,Thomisus onustus,Heather crab spider,Arachnida,59281,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,,Thomisini,,Thomisus,,Thomisus onustus,,,,
148271625,2020/10/30 11:21,2020-10-30,2020-10-30 09:21:00 UTC,Jerusalem,2023-02-07 20:14:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255298715/medium.jpg,"",1,0,"יהודה בורלא 1, ירושלים, ישראל",31.7657836,35.2017698,198,,,,198,,false,סרטביש הפרחים,Thomisus onustus,Heather crab spider,Arachnida,59281,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,,Thomisini,,Thomisus,,Thomisus onustus,,,,
148271833,2020/08/14 13:20,2020-08-14,2020-08-14 10:20:00 UTC,Jerusalem,2023-02-07 20:18:30 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255299100/medium.jpeg,"",1,0,"יהודה בורלא 1, ירושלים, ישראל",31.7657836,35.2017698,198,,,,198,,false,סרטביש הפרחים,Thomisus onustus,Heather crab spider,Arachnida,59281,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,,Thomisini,,Thomisus,,Thomisus onustus,,,,
148325994,2023/01/30 10:40 AM,2023-01-30,2023-01-30 08:40:00 UTC,Jerusalem,2023-02-08 17:05:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255401909/medium.jpeg,"",3,0,"Mevaseret Zion, Israel",31.7857008494,35.1411842303,15,,,,15,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148326006,2023/01/30 12:24 PM,2023-01-30,2023-01-30 10:24:00 UTC,Jerusalem,2023-02-08 17:05:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255401996/medium.jpeg,"",3,0,"Jerusalem, Israel",31.7822935655,35.1413944011,26,,,,26,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148326016,2023/01/30 12:39 PM,2023-01-30,2023-01-30 10:39:00 UTC,Jerusalem,2023-02-08 17:05:37 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255402080/medium.jpeg,"",2,0,"Mevaseret Zion, Israel",31.7825674381,35.1412576416,8,,,,8,,false,זהבית דמשקאית,Gagea chlorantha,Green-flowered Gagea,Plantae,496084,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Gagea,,Gagea chlorantha,,,,
148375462,2023-02-09 13:28:06+02:00,2023-02-09,2023-02-09 11:28:06 UTC,Jerusalem,2023-02-09 11:32:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255500764/medium.jpg,"",2,0,נטור,32.8557066483,35.7539011753,4,,,,4,,false,עשנן צפוף,Fumaria densiflora,Dense-flowered Fumitory,Plantae,84337,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria densiflora,,,,
148382550,2023-02-09 14:59:20,2023-02-09,2023-02-09 12:59:20 UTC,Jerusalem,2023-02-09 14:31:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255514592/medium.jpeg,"",2,0,"Nofe Golan School/Sal'it, Qatsrin",32.9935485189,35.6980589032,5,,,,5,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148383362,2023-02-09 12:37:52+02:00,2023-02-09,2023-02-09 10:37:52 UTC,Jerusalem,2023-02-09 14:50:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255516261/medium.jpg,"",1,0,"2 כביש, מעיין צבי, מחוז חיפה, IL",32.566505,34.9197583333,4,,,,4,,false,עשנן צפוף,Fumaria densiflora,Dense-flowered Fumitory,Plantae,84337,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria densiflora,,,,
148400953,2023/02/08 13:54,2023-02-08,2023-02-08 11:54:00 UTC,Jerusalem,2023-02-09 20:03:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255546817/medium.jpeg,"",2,0,"Haifa, Israel",32.7187158213,35.010980873,4,,,,4,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148400954,2023/02/08 13:54,2023-02-08,2023-02-08 11:54:00 UTC,Jerusalem,2023-02-09 20:03:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255546828/medium.jpeg,"",2,0,"Haifa, Israel",32.7186404479,35.0110563989,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148433504,2022-12-15 09:21:40,2022-12-15,2022-12-15 07:21:40 UTC,Jerusalem,2023-02-10 06:37:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255613168/medium.jpeg,"",2,0,"Herzliya, Israel",32.17548,34.8182533333,8,,,,8,open,false,Small-flowered Pancratium,Vagaria parviflora,Small-flowered Pancratium,Plantae,780682,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Pancratieae,,Vagaria,,Vagaria parviflora,,,,
148439087,2023-02-10 11:46:31+02:00,2023-02-10,2023-02-10 09:46:31 UTC,Jerusalem,2023-02-10 09:46:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255623826/medium.jpg,"",3,0,"Nakhshon, Jerusalem District, IL",31.8280688147,34.9580251919,15,,,,15,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148505678,2023-02-11 10:00:14,2023-02-11,2023-02-11 08:00:14 UTC,Jerusalem,2023-02-11 09:26:43 UTC,https://static.inaturalist.org/photos/255751356/medium.jpeg,"",2,0,"רכבל/סטלה מאריס, חיפה, ישראל",32.8277844997,34.9669225997,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148508332,2023-02-11 12:23:27+02:00,2023-02-11,2023-02-11 10:23:27 UTC,Jerusalem,2023-02-11 10:40:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255756970/medium.jpg,"",2,0,"רמת השרון, מחוז תל אביב, IL",32.1323695,34.807175,14,,,,14,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
148508339,2023-02-11 12:37:25+02:00,2023-02-11,2023-02-11 10:37:25 UTC,Jerusalem,2023-02-11 10:40:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255756994/medium.jpg,"",2,0,"20 כביש, רמת השרון, מחוז תל אביב, IL",32.1293305,34.809155,21,,,,21,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148508510,2023-02-11 12:42:53,2023-02-11,2023-02-11 10:42:53 UTC,Jerusalem,2023-02-11 10:43:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255757274/medium.jpeg,"",2,0,"47, Eilon, Israel",33.0641833333,35.2115833333,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148510631,2023-02-11 13:43:14+02:00,2023-02-11,2023-02-11 11:43:14 UTC,Jerusalem,2023-02-11 11:44:01 UTC,https://static.inaturalist.org/photos/255760841/medium.jpg,"",2,0,"שמורת טבע נחל תנינים, מעגן מיכאל, מחוז חיפה, IL",32.5466330363,34.9138696868,4,,,,4,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148512455,2023-02-11 14:28:12,2023-02-11,2023-02-11 12:28:12 UTC,Jerusalem,2023-02-11 12:31:32 UTC,https://static.inaturalist.org/photos/255764325/medium.jpeg,"",2,0,"HaDarom, IL",31.5947220727,34.8698309809,2405,,,,2405,,false,Acute-flowered Star-of-Bethlehem,Gagea fibrosa,Acute-flowered Star-of-Bethlehem,Plantae,515178,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Gagea,,Gagea fibrosa,,,,
148527790,2023-02-11 12:39:23+02:00,2023-02-11,2023-02-11 10:39:23 UTC,Jerusalem,2023-02-11 16:54:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255792481/medium.jpg,"",3,0,"Jerusalem, IL",31.8310529157,34.9628085999,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148530788,2023-01-28 17:14:04,2023-01-28,2023-01-28 15:14:04 UTC,Jerusalem,2023-02-11 17:28:06 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255797365/medium.jpeg,"",2,0,עיינות גבתון,31.8540718267,34.8653684556,226,,,,226,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148533339,2023-02-11 13:58:15+02:00,2023-02-11,2023-02-11 11:58:15 UTC,Jerusalem,2023-02-11 18:01:30 UTC,https://static.inaturalist.org/photos/255801949/medium.jpg,"",2,0,"הרי יהודה, מסילת ציון, מחוז ירושלים, IL",31.7358583333,35.1252583333,746,,,,746,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148537265,2023/02/10 17:22,2023-02-10,2023-02-10 15:22:00 UTC,Jerusalem,2023-02-11 18:51:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255808215/medium.jpeg,"",2,0,"Golan, IL",33.1361650477,35.7708287273,377,,,,377,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148580400,2023-02-10 08:40:20,2023-02-10,2023-02-10 06:40:20 UTC,Jerusalem,2023-02-12 04:50:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255894499/medium.jpeg,"",2,0,Eliad,32.8067199722,35.743053,,,,,,,false,עשנן מטפס,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
148597537,2023-02-12 13:40:04,2023-02-12,2023-02-12 11:40:04 UTC,Jerusalem,2023-02-12 12:01:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255926635/medium.jpeg,"",3,0,"HaZafon, IL",32.92854407,35.24641625,3,,,,3,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
148631076,2023-02-11 15:50:12,2023-02-11,2023-02-11 13:50:12 UTC,Jerusalem,2023-02-12 20:03:26 UTC,https://static.inaturalist.org/photos/255989479/medium.jpeg,"",3,0,טירת צבי,32.4224858971,35.5283199996,467,,,,467,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
